Tweet,Username,Date
14M ang lupit talagang mandaya ng mga pinklawan….#Eleksiyon2022 #Halalan2022,i_m_a_a_r_s,5/9/2022
"patuloy pa ring titindig at lalaban, may pag-asa pa.
#Halalan2022 #KulayRosasAngBukas",_k_k_j_m,5/9/2022
Vote wisely! 🇵🇭❣️ #Halalan2022,r_y_v_a_,5/9/2022
"Kahit man lg sa machines? Walang kwenta? Sorry ha. Pero sana sure nyo dn na maayos. Siguro, ayaw ng Pilipino ng pagbabago. Mananatili ata tayong mahirap.
#KayIskoPosible #SwitchToIsko #BaGuCaSi #President3Isko #Eleksyon2022 #Halalan2022",m_c_c_u,5/9/2022
"Let it be known that only in the Philippines where the Presidential and Vice Presisential races have been incurred to have a linear trajectory in which voting trends have been at CONSTANT correlation and changes.
DINAYA KAYO!!! @lenirobredo
and @kikopangilinan
#Halalan2022",j_n_b_l_l_b,5/9/2022
Go out and vote! #Eleksyon2022 #Halalan2022,j_n_a_u_n_914,5/9/2022
"A great leader brings out the best in us. Hopefully,this election would result to the REAL count.
#Halalan2022 #Eleksyon2022",m_k_y_91,5/9/2022
"“Sa gobyernong tapat makakapasok sa iskul lahat.”
Our @francinecarreld has finally said it, besties! #Ipana7oNa10ParaSaLahat 🌸
#FrancineDiaz | #Eleksyon2022",t_a_f_d_i_d_k,5/9/2022
Go out and VOTE! 🇵🇭 #Eleksyon2022 #Halalan2022,m_t_b_l_c_d_o_g,5/9/2022
"Replying to @eggsaladstains
Good thing staff spotted it in time so he was immediately requested to drop it in the box right before he could exit.
Again, honest mistake & we need to give this leeway to some first time voters. But this is also why we must take initiative when we see it happen.
#Halalan2022",e_g_a_a_s_a_n_,5/9/2022
"𝗡𝗢𝗪 𝗛𝗔𝗣𝗣𝗘𝗡𝗜𝗡𝗚 | Marking the onset of #Election2022PH, Comelec officials kickstart this fateful day by distributing and setting up the VCMs to their assigned precincts.
VP Robredo's daughters, who will be vote here at Tabuco CS, are expected to arrive this morning.",T_e_I_L_R_p_b,5/9/2022
"Replying to @manilabulletin
#Election2022PH As of May 10 2022 00:17
#Eleksyon2022 #Halalan2022 #GoogleTrendsVsSurvey
#Philippines",o_a_i_s,5/9/2022
PRAY FOR BULUAN #HALALAN2022,I_a_R_o_i_g_,5/9/2022
"Nangyare Pinas????🤦🏼‍♀️👎🏻
#Halalan2022",i_y_d_m,5/9/2022
The man for the JOB! #Halalan2022,i_m_h_n_e_n,5/9/2022
"This is my voice. This is my vote.
Declaring a clean and honest election for the Philippines. 🇵🇭 #Halalan2022",r_n_t_m_y_,5/9/2022
"Presidential candidate Vice President Robredo's daughters Aika and Tricia are at the Tabuco Central School in Naga, Camarines Sur to cast their votes. @TheManilaTimes
#Eleksyon2022 #Halalan2022 #2022elections #phvote",t_t_e_n_,5/9/2022
"We can all agree on the importance of voting! 🥳🇵🇭🤝
#DoneVoting
#Halalan2022",K_n_t_h_e_s_i_5,5/9/2022
"non-voter pero kabado malala!!!!! to all voters out there, please do your part and vote kung sino yung worthy! #Halalan2022",l_t_e_l_l_m,5/9/2022
"""Mga Hindi Na Nakatulog at Matutulog dahil sa Anxiety at Excitement para Bumoto"" for Leni and Kiko, anyone?! 😟😄✊🏽
#firsttime to #vote
#Halalan2022 #Ipana7oNa10ParaSaLahat #LeniKiko2022 #AngatBuhayPilipino",b_l_g_7,5/9/2022
parang ang haba ng araw.... #HALALAN2022,s_0h_e_e_n_,5/9/2022
"to all kakampinks out there, hope this helps. #PhilippineElections2022 #Halalan2022 #Eleksyon2022",B_l_y_o_o_b_l_y,5/9/2022
Filo moots vote wisely today! Ibigay niyo kung ano ang deserve ni Inang Bayan🇵🇭 Bumoto ng maayos para sa bayan at kababayan! #Halalan2022,s_n_u_h_i_i,5/9/2022
ITO NA BA TALAGA?! ANO PILIPINAS? #Halalan2022 #Election2022 https://twitter.com/iubogum/status/1523646627634114561,u_e_a_a_e_l_,5/9/2022
"Presidential candidate @bongbongmarcos
casts his vote for the 2022 national elections here at Mariano Marcos Elementary School in Batac, Ilocos Norte @TheManilaTimes
#Eleksyon2022 #Halalan2022 #2022elections #phvote",t_t_a_h_v_l_n_e,5/9/2022
"Ano na @COMELEC
? Lapag na! 😡
#Halalan2022",J_c_u_10,5/9/2022
"vote wisely! 🇵🇭
#Halalan2022 #Eleksyon2022",b_t_e_w_y_m,5/9/2022
Hoping for smooth and proper election in the Philippines! Vote wisely! 🇵🇭 #Eleksyon2022 #Halalan2022,N_p_e_s_U_,5/9/2022
KAKAMPINKS TIWALA TAYO #Halalan2022,g_a_c_r_4u,5/9/2022
May mga VCM pa ngang hindi nakakakuha ng boto ng mga presinto pero nasaang percentage na tayo? #Halalan2022 naging #Hangalan2022 ano?,e_g_y_e_g_i_s,5/9/2022
"This is the first time I cried over an election. Ang dami po nating sinayang na lider na karapat-dapat mamahala sa Pilipinas. We are constantly screaming for change and yet, we did not elect the leaders who scream with the same sentiments as ours 😢 #Halalan2022",r_y_o_c_e_a_s,5/9/2022
"@COMELEC
@lenirobredo
@kikopangilinan
@PinoyAkoBlog
#Halalan2022 #Eleksyon2022
Quote",O_t_a_d_r_a_e,5/9/2022
"Its a choice, kung gusto idisclose or not ang iboboto or pipiliin.... Artista man o hindi, we have the right to choose, we have the right to voice out. Kaya nga may folder pag botohan, kasi para d mo makita sino iboboto ng bawat tao
Privacy kasi, at safety too #Halalan2022 #ph",x_n_z_4,5/9/2022
"Today is the election day here in my country. I'm a first time voter and I'm so excited and nervous at the same time. Anyways good morning to all filipino people out there!! Let's all vote wisely today, para sa buong bansa natin. Ipanalo natin to!! 💗💗
#Halalan2022",k_r_m_f_n_i_l_x,5/9/2022
Peak noon. Sobrang init. Pero eto yung oras na walang masyadong mahabang pila. Ano ba naman yung 2 hrs sa buong araw nung kampanya. #Halalan2022,T_e_t_N_Q_i_c_,5/9/2022
may sariling data amputa #Halalan2022,s_0h_e_e_n_,5/9/2022
"Replying to @tinigngplaridel
LOOK: A queue forms at Mines Elementary School in District 1, Quezon City at 6:30 a.m. District 1 has 224,351 #Halalan2022 voters. Contributed by Renz Palalimpa
#BumotoKa",t_n_g_g_l_r_d_l,5/9/2022
Pwede rin nyang ipabaklas yung bantayog ng mga bayani. #Halalan2022,T_e_t_N_Q_i_c_,5/9/2022
"Replying to @piaranada
and @rapplerdotcom
Bawal na mag facemask, ano? 🤡🤡🤡
#Halalan2022",r_b_r_1001s_i_h,5/9/2022
"The Philippines cannot afford another loss. VOTE WISELY 🇵🇭 Casted my vote para sa bayan. 🙏🏼 #Halalan2022 #ipanalona10to
#LeniRobredoForPresident",m_v_r_,5/9/2022
"Very proud of our Region.
Salamat sa lahat ng Kakampinks 💕💕💕
#Halalan2022 #Eleksyon2022",m_c_i_g_a_e_14,5/9/2022
"A gentle follow-up on this one. Hope you can provide an update within the day. @COMELEC
#PHVote #Halalan2022",z_n_y_a_,5/9/2022
"LOOK: A queue forms at Mines Elementary School in District 1, Quezon City at 6:30 a.m. District 1 has 224,351 #Halalan2022 voters. Contributed by Renz Palalimpa
#BumotoKa","t_n_g_g_l_r_d_l
",5/9/2022
"GOOD MORNING BUONG PAMILYA FOR LENI THIS IS NOW A #FACT🌷🌸 #Eleksyon2022 #LeniRobredoForPresident
#Ipana7oNa10ParaSaLahat",j_r_a_a_i_h_s,5/9/2022
y’all dont forget to bring water sa pila. remember to vote wisely! #Halalan2022,d_s_u_,5/9/2022
"make your voice heard. vote wisely. godbless, pilipinas 🇵🇭 #Halalan2022",v_j_h__,5/9/2022
"Facing long odds, Robredo sees silver lining in campaign led by citizenry #Halalan2022",A_S_B_N_w_,5/9/2022
"Heading out to vote. Good luck Philippines!
#Ipana7oNa10ParaSaLahat #LeniKiko2022 #Halalan2022",A_c_i_B_b_,5/9/2022
"Replying to @robert1001smith
Now Marcoses are near to be seated again on national power, array of things can be more absurd, (maybe) China right now on their master plans against us if they can do it to Hongkong, Vietnam & India what more to the Philippines? #Halalan2022",r_b_r_1001s_i_h,5/9/2022
"nakaboto na ko, sana kayo rin!!! #Halalan2022",i_s_m_c_s_r_,5/9/2022
"Done Voting! Vote wisely and please protect your ballot!! #Eleksyon2022
#HALALAN2022",i_o_e_j_n_o_,5/9/2022
"Oh mga kakampwets chill lang ha. Di pa tapos ang bilangan mukhang stress na kayo! Alalayan nyo yung mga die hard mukhang pwet ha!🥴
Inay ku po jawber! Mukhang nagka totoo na ang hula #KayLeniTalo Bye kakapangets!🤭😝
#Halalan2022",J_c_u_13,5/9/2022
"COTABATO CITY - Voters line up outside Sero Central Elementary School BARMM for the first hour of today’s elections. Yesterday, 500 special military and police forces were designated as BEIs following the series of election-related controversies.
#Halalan2022 @bulatlat",m_n_h_n_d_e_,5/9/2022
"PH Election Day
If you are still about to vote and have not completed your list of Senators yet, please consider the ff people:
6 Balita, Carl
23 Eleazar
29 Gadon
40 Legarda
48 Padilla, Dra. Minguita
50 Panelo
52 Piñol
54 Roque
57 Teodoro
62 Villar
#Eleksyon2022
#Halalan2022",M_n_a_d_10,5/9/2022
"we're going~ #Halalan2022
Vote wisely!!​🇵🇭🤍",_m_i_j_k,5/9/2022
"happy election day to kababayan living in the motherland 🇵🇭
keep yourself, loved ones, and your BALLOT safe! #Election2022PH",i_a_a_e_e_,5/9/2022
"done voting. vote wisely yall!
#Eleksyon2022 #HALALAN2022",g_r_w_t_l_v_x_,5/9/2022
Para sa minamahal kong Pilipinas. Ipapanalo natin to 🌸 #Halalan2022,V_i_u_l_,5/9/2022
"Lord, Filipinos have fought a hard fight during the campaign rallies. We went out to the streets, talk to countless people and battle fake news in social media. Today is the real fight. Today sets the tone of politics in the Philippines. Thy will shall be done.
#Halalan2022",S_r_w_y_3,5/9/2022
"-NOT CHANWOO RELATED-
Today is Philippines' Presidential Election. We remind everyone to vote wisely. Wear your mask, maintain social distancing, stay hydrated & keep safe ❤️
#Eleksyon2022 #Halalan2022",C_a_c_l_o_s_H,5/9/2022
"DONE VOTING 🌸
VOTE WISELY 🙏
#Eleksyon2022 #Halalan2022",L_U_E_E_D_R_1,5/9/2022
"Replying to @anthesguerra
Presidential candidate and VP Leni Robredo’s daughters have arrived at Tabuco Central School in Naga City to cast their votes. #Halalan2022 @ANCALERTS",a_t_e_g_e_r_,5/9/2022
"Uniformed, Teachers, Comelec, and sa lahat ng involved para maging maayos ang election ngayon. We are prayng for you. #Halalan2022 #Eleksyon2022",c_s_i_c_i_l_,5/9/2022
"Bagsak sa mga rider, kay Duterte: Dick ligwak sa senate race
https://tnt.abante.com.ph/bagsak-sa-mga-rider-kay-duterte-dick-ligwak-sa-senate-race/
#TunayNaTabloidista #AbanteNews
#BO2KO2
#AbantePilipinas
#Halalan2022
#Eleksyon2022",A_a_t_N_w_,5/9/2022
"Whilst i have already exercised my right to vote last month in Q8, here's hoping for a peaceful election today here in the Philippines 🇵🇭 ♥️💚
#Eleksyon2022
#Halalan2022
#Pinas2022
#Circa2022
#BisKwitChronicles",g_r_e_t__m_e,5/9/2022
"done 🤍
#Eleksyon2022
#Halalan2022",c_a_d_T___T_,5/9/2022
"im sending hugs to all the survivors of the martial law who are sitting in their homes having to hear about the marcos family coming into power once again, just know that you have an ally in this fight <3 #Halalan2022 #Election2022PH #Eleksyon2022",g_a_k_o_i_,5/9/2022
"Lacson, Ferrer on cusp of reelection in Negros Occidental #Halalan2022",A_C_L_R_S,5/9/2022
"finally casted my vote! grabe mangiyak-ngiyak na 'ko nung makita kong tama nasa resibo ko, sulit 5 hrs na pila beh #Halalan2022",y_n_f_r_a_a,5/9/2022
Kung walang turning point at the end of the result. Kita-Kita tayo sa EDSA IV. #Halalan2022,s_a_d_d_e_e,5/9/2022
"Election Day today
Go out and vote. Make your voice be heard. #Halalan2022",D_F_l_r_s,5/9/2022
Alam mo yung mas mabilis pa usad ng regular voters sa mga senior! #Halalan2022,w_p_t_r,5/9/2022
"ngayon lang ako kinabahan ng ganito sa election. Please Lord. You always know what's best. Please cover our country with your grace. 🌸
#Halalan2022 #LeniRobredoForPresident #KikoPangilinanForVicePresident #Ipana7oNa10ParaSaLahat",e_y_e_n_u_,5/9/2022
I know it was hard and sad also that our Kakampinks did they best to fought for us. We should understand them also. Base on what i saw on sm is they have receipt on what they are fighting for. But sad to say that we didn't see that. #Halalan2022 #LeniRobredo,r_a_j_o_,5/9/2022
Got me 3 1/2 hours to vote! Hahaha from 9am to 12:30pm! Waaaaah long lines! Never ending queue. One after another! Long queue just to enter to the school and long queue to enter your precinct! Many people are now voting! #Eleksyon2022 #HALALAN2022,r_y_z_i_,5/9/2022
DONE VOTING! #BBMIsMyPresident2022 #Eleksyon2022,M_n_M_n_09999,5/9/2022
"congratulations. we are now officially the laughing stock of other countries. it seems that nobody forgot our history, but us. #Halalan2022 #HalalanResults",e_p_o_h_s,5/9/2022
"7:58AM What they want us to do is to fill in our ballots, leave it to them and yun na yon. Ang mga Poll Watchers na lang daw ang magpapasok ng balota kapag naayos ang Machine... At hindi namin makikita ang resibo ng boto namin. #Halalan2022",s_r_e_r_p_r_p_w,5/9/2022
"still rooting for a good governance
#KulayRosasAngBukas #Halalan2022",k_w_h_y,5/9/2022
Semana santa 2.0 sa mga fans ni Lugaw🤣 buti hindi nanaig demonyo ngayon magkaka edsa revolution talaga pag nadaya tayo🤣 #Halalan2022 wag nyo isipin na babalik ang #martial_law mga bitter dami nyo paninira wala naman kayong mapatunayan🤣,d_b_r_l_s,5/9/2022
ESTRADA? HAHAHAHA Ano nangyari pilipins? #Halalan2022,_d_p_e_s_d_1t_h,5/9/2022
"Voter suppression pa more.
#Eleksyon2022 #Halalan2022
#WeDecide #PHVote",A_d_e_l_a_g_s,5/9/2022
Dapat kasi si Cardo na lang yung tumakbo para sure win. #Halalan2022,c_m_l_e_f_c_u_r,5/9/2022
"Replying to @svnyllln
The only people who deserve an apology are the Martial Law victims and people who joined the EDSA Revolution. They lived through hell and fought through hell to get rid of the dictator, only to witness decades later, the dictator's son to be in the sams chair again.
#Halalan2022",s_n_l_l_,5/9/2022
"Cute ng narinig ko rito. Nag cha-chant yung isa ng BBM tapos sinabi ng katabi niya, ""ga-ganiyan ganiyan lang yan pero Leni binoto kase yun yung binulong ng konsensiya niya"" HAHAHAHAHAHAHAHA last-minute conversion is real! #Halalan2022",m_l_i_e_k,5/9/2022
"GABAY SA PAGBOTO NGAYONG ARAW NG BOTOHAN
(First-time voter o Matagal ng botante)
- a thread -
#Eleksyon2022 #Election2022PH #Halalan2022 #DapatTotoo
#BumotoKa #NLE2022",i_n_j_m_r,5/9/2022
"The Marcos win further emphasizes the socio economic gap & social injusticein the Philippines. The rich get what they want while those that are below the strata, and yes, including the middle class, can only hope #HalalanResults #Halalan2022",m__i_n_m_l,5/9/2022
done voting!! first time voter here. Please vote wisely! #Eleksyon2022 #Halalan2022,k_t_s_f,5/9/2022
"Ngayong araw ang Exciting Part 🇵🇭
Everyone Go out and Exercise your right to vote, today let ourselves won this game. Let the filipino decide who will help us to lead our country, may our Almighty God guide us and have us a peace and safe Polling Day 🇵🇭 #Halalan2022",E_p_y_i_a_,5/9/2022
happy election day! bumoto tayo ng tama! #Halalan2022,f_l_s_i_f_r,5/9/2022
BBM for President #Halalan2022,o_a_g_p_m_69,5/9/2022
"Filo Neverlands, It’s the Election Day!
Let's all vote wisely! Stay safe and follow the safety protocols while voting. 💜
#Eleksyon2022
#Halalan2022",G_I_L_P_,5/9/2022
"Si Leni at Kiko may malinaw na plataporma dyan limited resources and power still nakapagserve sila sa bayan sa abot ng makakaya nila What more sila pa ang leader ng Bansa natin Pls vote wisely
Lord 🙏 guide and protect us
Have a peaceful and fair election bukas🇵🇭
#Halalan2022",l_d_h_e_a_6,5/9/2022
Leaving your ballot is a no no. Not an option. Please lang. #Halalan2022,T_e_t_N_Q_i_c_,5/9/2022
"Replying to @eggsaladstains
Odd because not even the poll watchers (who were 2 feet away from me with unobstructed view) noticed that after I dropped my receipt in the ballot, no one put indelible ink on me 😬
#Halalan2022",e_g_a_a_s_a_n_,5/9/2022
"The Tiger of Asia, wearing the emblem of Dignity, ferocity, sterness, courage and by itself is Yin Energy. 🇵🇭
Let BBM sit in the throne of Power! ❤️
#BBM #Eleksyon2022 #Election2022PH",D_a_y_a_m_n_,5/9/2022
"Susan Tran, muntik nang makaligtaan na last day ng #Halalan2022 dahil sa pag-aalaga sa kamag-anak na may cancer.
Ervin Alperito, pinilit makalabas sa trabaho upang i-claim ang balota na di nakarating sa kanyang mailing address. | via @marilynrayray
& Bong Agustinez. #TFCNews",T_C_e_s_o_,5/9/2022
"Twitter spaces na lang nagpapakalma sakin ngayong oras.
Maraming salamat sa pagtindig.
#Eleksyon2022 #Halalan2022",A_d_e_l_a_g_s,5/9/2022
"BREAKING: As of 11:47pm, narito ang partial, unofficial results ng presidential at vice presidential race.
Total ERs processed: 81.8%
#ToniteNews
#BO2KO2
#Halalan2022
#AbantePilipinas
#Eleksyon2022",A_a_t_N_w_,5/9/2022
Go out and vote! #Halalan2022,n_k_i_b_d,5/9/2022
"Yung sinusundan ko bumuto, KAKAMPWETS! Kaso eto masaklap… Nasilip ko pucha si pa SARA ang VP. Kawawang Kiko Panghi-linan! 🥴😝
#Halalan2022",J_c_u_9,5/9/2022
"Today is the day to secure the future of our country. Please vote wisely. Praying for a safe election.
God bless our country! 🇵🇭🙏
#Halalan2022",k_x_i_t_e_i_,5/9/2022
"Sana po huwag na ulit magkadayaan. Please Lord 🙏♥️💚
#Eleksyon2022 #Halalan2022 VOTE WISELY
DONE VOTING
#UNITEAM",I_Z_Y_N_O_R_R_A,5/9/2022
"30 minutes left! 🕖
Voting precincts will close by 7 pm. However, please be reminded that voters who have not yet cast their votes but are within 30 meters in front of the polling place by 7 p.m. of Election Day shall still be allowed to cast their votes. 🗳
#Halalan2022","j_s_p_a__22
",5/9/2022
"Yung inakala nilang millions na boboto sknla. Di pla cla ang binoto. Yung umattend ng Rally mo - d pla ikaw ang binoto (sad but true)
❤️💚 Magkaisa tayong mga Pilipino #Halalan2022",_p_p_s_97,5/9/2022
"Today is the Day! Vote Wisely 🇵🇭
#Halalan2022",j_f_r_y_r_b_e_o,5/9/2022
"Akala ko ba #40MStrong? Hahaha.
#Halalan2022 #Eleksyon2022",H_h_d_u_e_g_n_,5/9/2022
"Good Morning Philippines
Go and exercise your power and right to vote. Vote wisely. Praying for an honest and peaceful election. Lord, we hope this time it will be the Philippines who will win. 🙏🏻
Take care! Be safe! 😊
#Eleksyon2022 #Halalan2022",o_e__p_,5/9/2022
"TINGNAN: Ilang minuto matapos buksan ang botohan, dagsa na ang mga botante sa Kiamba Central School SPED Center. | via @sherieanntorres
#Halalan2022",A_S_B_N_w_,5/9/2022
Teka teka baka magkalimutan tayo dun sa magpapaputol ng binti pag nanalo si BBM #Halalan2022,c_r_o_t_m_a_,5/9/2022
"Assignment done. Go out and vote wisely! Also, I just want to proudly share that my whole family is all for Tropang Angat. 🌷 #Halalan2022 #Eleksyon2022 #Ipana7oNa10ParaSaLahat",l_w_e_s_i_p_,5/9/2022
"Will remind again:
If makita niyo ang esbi today wag na nating dumugin. Let them be ordinary citizens today. The election is bigger than being A'Tin, you are a Filipino today. Let's keep each other safe. Ingat 🙏
#Halalan2022",j_s_x_a_,5/9/2022
election anxiety is so real #Halalan2022,I_v_e_,5/9/2022
"PH has one of the highest voter turn-out rates in the world. Long, but exciting day ahead! Ingat sa pagboto! #Halalan2022
Philippines holds 'historic' first national election in pandemic:https://news.abs-cbn.com/news/05/09/22/philippines-holds-historic-first-national-election-in-pandemic/?utm_campaign=sharedpost
via @ABSCBNNews",l_i_h_v_z,5/9/2022
"Today is Election D-Day. Your vote is a vote for the future and also for generations to come. Bangon na, ilalaban pa natin ang Pilipinas! Iboto natin ang nararapat. 🇵🇭
#Halalan2022",h_y_00n_e,5/9/2022
"Kamusta na po kayo sa Echo Chamber at sa pinaniniwalaan nyong Google Trends?
#Halalan2022 #Election2022PH",H_h_d_u_e_g_n_,5/9/2022
"Lord wala na po ba talagang himala ? #Halalan2022
Quote",j_c_916,5/9/2022
"Replying to @piraegain_
Let’s have a peaceful election with clear conscience, everyone! #NLE2022
#BumotoKa
#VoteSAFEPilipinas
#Halalan2022
#Eleksyon2022
#BilangPilipino2022",p_r_e_a_n_,5/9/2022
"To every one of you who voted for these hopefuls, yes we go into this future together but for better or worse, you better make DAMN SURE you show up and you're the first in line to reap the rewards or when shit hits the fan. You deserve the benefits of your vote. #Halalan2022",d_t_p_i_s,5/9/2022
"Receiving a number of reports re sirang VCMs #Halalan2022 @YouScoop
@altermidya",i_e_x_e_n_n_e_,5/9/2022
"This is not just a music video. This was real. This is OUR STORY. For 4 days, the whole world watched as we peacefully overthrew the dictatorial regime of Ferdinand Marcos . A bloodless revolution Let’s not erase this part of our HISTORY as Filipinos
#Election2022PH",f_r_w_n_n_b_a_e,5/9/2022
"Chill chill muna tayoooo... wala pa partial votes hehe pang sustain mamaya kay banat by 😬
#KayIskoPosible #SwitchToIsko #BaGuCaSi #President3Isko #Eleksyon2022 #Halalan2022",m_c_c_u,5/9/2022
"kahapon para sa mga ina. ngayon, para sa inang bayan naman. PILIPINAS, tayo naman ang manalo. #Halalan2022",s_a_i_g_u_h_s_,5/9/2022
"Para sa mga Filo moots ko, hindi ko man kilala lahat lahat pero I just want to remind you all to please vote wisely mamaya. Lwys remember n hindi lang ito para sa ikakabuti ng kinabukasan mo kundi para narin sa iba. Lahat tayo ay damay damay dito. #Halalan2022",u_t_u_e_e_e_,5/9/2022
"Lets not be silenced, lets not our freedom be taken away, by force, by threat, by money, by bribes of any kind…
Let us vote our conscience, for country, for our loveones, for ourselves…
#LeniKiko #Halalan2022",r_a_l_r_b_i_,5/9/2022
"Teka lang, tawang-tawa ako dito. #Halalan2022 #HalalanResults https://twitter.com/doktorjoserizal/status/1523672398687473666",K_b_h_y_n_H,5/9/2022
I proudly voted for these people. #Ipana7oNa10ParaSaLahat #Eleksyon2022,d_a_p_t_e_e_,5/9/2022
"IT'S THE DAY! 🎉
CIITzens, please don't forget the reminders we prepared for you in our last post. Always make sure to be prepared and ready ☝️
Stay safe and please vote wisely!
#Halalan2022
#ElectionDay
#Eleksyon2022 #PiliPinas2022
#VotePilipinas #ParaSaBayan",t_e_i_t_c,5/9/2022
"Geez, I did some last-minute research for #Halalan2022, and researching the local candidates is such a pain in the ass. 😵 Not so much info online on their governance track record and their stance on animal welfare and climate solutions.",D_u_t_e_s_N_J,5/9/2022
"isang boto para kina leni at kiko 🌷🌸
#Halalan2022 #LeniKiko2022",m_r_x_l__,5/9/2022
"Congress may proclaim new president, VP by May 27-28 #Halalan2022",A_C_L_R_S,5/9/2022
"GOD HELP US DELIVER OURSELVES FROM EVIL
#Halalan2022 #PHVote #BilangPilipino2022 #WeDecide",e_s__j_n_t_a_,5/9/2022
Protectyour ballots #Halalan2022,h_r_y_t_y_s,5/9/2022
"If voters are DISENFRANCHISED because they don’t make the 7pm cut-off, hindi na ito kasalanan ng mga botante o nang pandemya.
The Comelec should made accountable. The Filipino people deserve vote counting machines that work. #Halalan2022",i_m_a_e_d_v_l_,5/9/2022
#Election2022 #Halalan2022 #disappointing #hopeful,H_p_a_C_a_,5/9/2022
"Putangina niyong lahat na bumoto sa mga maling tao, bumuto dahil pinagbili ang kanilang boto, bumoto dahil ang apelyido ng dating DIKTADOR ang nakatala, bumoto dahil may isang ARTISTA, muhkang ayaw talaga ng pagbabago ng Pilipinas. Ang hirap mo ipaglaban, Pilipinas #Halalan2022",s_l_n_c_u_s,5/9/2022
For that one lesson na “Hindi kailangan manira ng ibang tao para Iangat ang sarili” Isinantabi ang hangad ng nakararami. galing nyo sa GMRC. 😶 #Halalan2022 #Election2022PH,H_i_e_x_,5/9/2022
"Lord, Filipinos have fought a hard fight during the campaign rallies. We went out to the streets, talk to countless people and battle fake news in social media. Today is the real fight. Today sets the tone of politics in the Philippines. Thy will shall be done.
#Halalan2022",S_r_w_y_3,5/9/2022
"Vote wisely 🙏🇵🇭
#Halalan2022 #VotePH",A_g_l_l_i_F,5/9/2022
"Hi PH ARMYs! 🙂💜
Just a few reminders for when you go to your respective precincts to vote later. Let’s pass this on for awareness, please 🙂💜
Also, let’s keep this election peaceful.
#Halalan2022",B_S_R_Y_Q_P_,5/9/2022
"Please go out and vote.
Practice your right to suffrage, especially if you're a woman–many women before you have shed blood, sweat, and tears for that right. #Halalan2022",D_u_t_e_s_N_J,5/9/2022
"THREAD: Quezon City polls open for 1,403,895 registered #Halalan2022 voters. This figure is 73,777 more than the 2019 elections tally, when the turnout reached 68.26%.
Reelectionist Joy Belmonte and Anakalusugan Rep. Mike Defensor lead the mayoralty race.
#BumotoKa",t_n_g_g_l_r_d_l,5/9/2022
#Halalan2022 #Eleksyon2022,B_L_y_,5/9/2022
"I have done my part. Vote wisely, Pilipinas. #Eleksyon2022   #HALALAN2022",M_E_u_k_e_e_,5/9/2022
"Lord, have your way. 🥺 #TheFilipinoVotes🇵🇭 #Halalan2022",m_m_r_m_r_o_,5/9/2022
"According to COMELEC, this is the fastest transmission since the election in the Philippines become automated. Also COMELEC: more than 1800 VCM's have malfunctioned. Hindi naman siguro dinaya ano?
#Halalan2022 #HalalanResults #HalalanPH2022",K_a_n_o_e_a_,5/9/2022
Daan-daang botante naghintay na makaboto sa ilang presinto sa QC na nasiraan ng VCMs #Halalan2022,A_S_B_N_w_,5/9/2022
"Replying to @ABSCBNNews
and @mikenavallo
The long lines have not deterred voters from flocking to Cainta Elementary School to vote. Some senior citizens have brought their own chairs. | via @mikenavallo
#Halalan2022",A_S_B_N_w_,5/9/2022
"isigaw mo sa hangin, tumindig at magsilbing liwanag sa dilim 🌷💗
#Halalan2022
#LeniLiwanagSaDilim
#LeniKikoAllTheWay2022",p_r_y_b_l_p_n,5/9/2022
"Yay done! In and out in 30 minutes, ily Marikina 😙 #Halalan2022 #Eleksyon2022",i_s_l_m_r_n_a,5/9/2022
"it’s finally the election day 😬 during ramadhan, i prayed that leni-kiko would win this election and that the results would be for the betterment of the country. today, i am taking a stand and helping make that prayer become a reality. 🎀
#Halalan2022
#Ipana7oNa10ParaSaLahat",y_n_g__,5/9/2022
"Election Day! Nakaboto ka na ba?
#Halalan2022",a_g_j_h_,5/9/2022
"Can I just say? SAYANG YUNG NAPAKAHABANG SPACE NA BAKANTE NUNG BALOTA. Ang laking matitipid kung pinutol yun. ANDAMING KICKBACK NG BALLOT PRINTING HA @COMELEC
#Halalan2022",M_t_C_a_888,5/9/2022
"done by 06:45. headed straight to port to catch an early sched. wala na sayang akong vote. tomorrow we will wake up with new set of leaders for our motherland, so vote wisely. 🇵🇭
#Halalan2022",m_r_e_l_n_i_l,5/9/2022
"LOOK: Before 5 a.m., the list of voters are already being posted at Carangcang Elementary School clustered precincts where VP Leni Robredo is expected to cast her vote here later today. | via @wenacos
For more #Halalan2022 stories, visit http://news.abs-cbn.com/halalan2022",A_C_L_R_S,5/9/2022
"This is a REMINDER to VOTE WISELY. 🇵🇭🤎
#Eleksyon2022
#HALALAN2022",Z_3a_c_i_e,5/9/2022
"Good morning, Kweendom!
Yesterday was Mother's Day and today is the day for our Motherland.
Let's all pray for God's protection and Guidance. May He will grant us the right leaders that will shepherd all the Filipinos to the good pasture. 🙏
#Election2022PH
#Eleksyon2022",K_s_G_l_046,5/9/2022
"Please Lord para sa bayan 🇵🇭 🙏
#Halalan2022 #Eleksyon2022",m_y_D_I_m,5/9/2022
"Replying to @HiLitesASHS
JUST IN: Senator Ping Lacson has finished voting. He is the first presidential candidate to do so. #Halalan2022",H_L_t_s_S_S,5/9/2022
"Just landed in Davao. 6 hours to go before the polling precincts open. Good night Philippines, and may we all have a peaceful national election. #Halalan2022",r_n_y_e_z_,5/9/2022
